 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/63Cu-V.dat

 Ion = Copper       [29] , Mass = 63 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
 450.00 MeV   1.993E+01  1.478E-02   34.07 um     1.08 um     6654 A   
 500.00 MeV   1.904E+01  1.348E-02   38.38 um     1.24 um     6910 A   
 550.00 MeV   1.824E+01  1.241E-02   42.88 um     1.40 um     7177 A   
 600.00 MeV   1.753E+01  1.150E-02   47.56 um     1.55 um     7457 A   
 650.00 MeV   1.689E+01  1.072E-02   52.44 um     1.70 um     7749 A   
 700.00 MeV   1.632E+01  1.004E-02   57.49 um     1.85 um     8054 A   
 800.00 MeV   1.533E+01  8.930E-03   68.09 um     2.39 um     8698 A   
 900.00 MeV   1.450E+01  8.050E-03   79.34 um     2.87 um     9386 A   
   1.00 GeV   1.379E+01  7.335E-03   91.20 um     3.33 um     1.01 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  1.1349E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
